og_coord,astar_coord,goldstar_dist,astar_dist,smoothed_dist,dist
"(2651.0, 2984.0)","(2544.0, 3872.0)",901.1281817810383,1232.0,1035.1587385336893,1035.159
"(2873.0, 2969.0)","(2544.0, 3872.0)",966.5112518744932,1248.0,1052.5489755068518,1052.549
"(2722.0, 2934.0)","(2544.0, 3872.0)",960.2666296399141,1200.0,1058.663222385644,1058.663
"(2433.0, 3004.0)","(2208.0, 2032.0)",985.7869952479592,1200.0,1065.3749338330756,1065.375
"(2816.0, 2914.0)","(2544.0, 3872.0)",997.7895569708073,1248.0,1080.6591829822594,1080.659
"(2984.0, 2963.0)","(2544.0, 3872.0)",1009.1422099981746,1360.0,1090.2147371368217,1090.215
"(1973.0, 1089.0)","(976.0, 832.0)",1024.4998779892558,1264.0,1099.4538069571274,1099.454
"(2763.0, 2874.0)","(2544.0, 3872.0)",1029.236610308825,1232.0,1104.9925490365272,1104.993
"(2901.0, 2912.0)","(2544.0, 3872.0)",1022.4988997549093,1328.0,1113.8023872173978,1113.802
"(2943.0, 2916.0)","(2544.0, 3872.0)",1033.9516429698247,1360.0,1127.0601447888512,1127.06
"(2689.0, 2870.0)","(2544.0, 3872.0)",1018.2337649086285,1296.0,1130.0986909966964,1130.099
"(2713.0, 2841.0)","(2544.0, 3872.0)",1052.2357150372725,1312.0,1155.4665052358175,1155.467
"(2703.0, 2835.0)","(2544.0, 3872.0)",1049.9219018574668,1328.0,1162.0954235239087,1162.095
"(2036.0, 1113.0)","(976.0, 832.0)",1090.4677895288792,1344.0,1170.0786709675617,1170.079
"(2093.0, 1036.0)","(976.0, 832.0)",1120.5712828731603,1344.0,1191.72887913164,1191.729
"(2077.0, 1169.0)","(976.0, 832.0)",1138.7010143141174,1440.0,1222.2968916333546,1222.297
"(2103.0, 1117.0)","(976.0, 832.0)",1152.5554216609282,1408.0,1234.0757082107505,1234.076
"(2157.0, 1035.0)","(976.0, 832.0)",1183.6756312436275,1408.0,1255.6718155935841,1255.672
"(2091.0, 919.0)","(976.0, 832.0)",1106.8947556113906,1456.0,1258.6432998154423,1258.643
"(2176.0, 1061.0)","(976.0, 832.0)",1220.7276518535984,1440.0,1294.1886785136492,1294.189
"(2222.0, 3168.0)","(2544.0, 3872.0)",780.07179156793,1728.0,1366.267817257369,1366.268
"(2114.0, 805.0)","(976.0, 832.0)",1136.4506148531048,1600.0,1401.8962190741736,1401.896
"(2071.0, 779.0)","(976.0, 832.0)",1089.8807274192898,1616.0,1402.2140318441982,1402.214
"(2093.0, 758.0)","(976.0, 832.0)",1106.8947556113906,1648.0,1424.8414488421677,1424.841
"(2205.0, 3124.0)","(2544.0, 3872.0)",830.3059677010638,1792.0,1429.1759120487898,1429.176
"(2176.0, 3086.0)","(2544.0, 3872.0)",880.5816259722889,1856.0,1483.689674858738,1483.69
"(2211.0, 713.0)","(976.0, 832.0)",1238.631502909562,1824.0,1560.7948147862473,1560.795
"(2066.0, 3030.0)","(2544.0, 3872.0)",974.4249586294472,2048.0,1625.4414899186825,1625.441
"(2034.0, 2965.0)","(2544.0, 3872.0)",1045.89100770587,2208.0,1769.901718398428,1769.902
