og_coord,goldstar_coord,dist
"(3.951, 4.562)","(2.976, 4.851)",1.016
"(3.435, 3.766)","(4.305, 3.23)",1.022
"(4.53, 4.684)","(4.494, 3.653)",1.032
"(4.13, 4.692)","(3.756, 5.653)",1.032
"(3.403, 3.91)","(2.976, 4.851)",1.033
"(2.144, 8.362)","(1.864, 7.367)",1.034
"(3.427, 3.781)","(4.305, 3.23)",1.036
"(1.913, 8.406)","(1.864, 7.367)",1.04
"(4.189, 4.648)","(4.494, 3.653)",1.041
"(4.348, 4.794)","(3.756, 5.653)",1.043
"(2.177, 8.367)","(1.864, 7.367)",1.047
"(3.28, 3.846)","(2.976, 4.851)",1.05
"(3.391, 3.748)","(4.305, 3.23)",1.05
"(4.485, 6.418)","(3.756, 5.653)",1.057
"(4.017, 4.618)","(2.976, 4.851)",1.067
"(4.259, 4.708)","(3.756, 5.653)",1.071
"(3.391, 3.861)","(2.976, 4.851)",1.074
"(4.417, 4.799)","(3.756, 5.653)",1.08
"(3.399, 3.829)","(4.305, 3.23)",1.086
"(1.979, 5.421)","(2.134, 6.505)",1.095
"(2.364, 8.357)","(1.864, 7.367)",1.109
"(2.259, 8.409)","(1.864, 7.367)",1.115
"(4.519, 6.483)","(3.756, 5.653)",1.127
"(3.285, 3.748)","(4.305, 3.23)",1.144
"(4.559, 6.472)","(3.756, 5.653)",1.147
"(4.522, 6.673)","(3.756, 5.653)",1.275
"(4.532, 6.686)","(3.756, 5.653)",1.292
"(4.569, 6.98)","(3.756, 5.653)",1.556
"(4.57, 6.987)","(3.756, 5.653)",1.562
