og_coord,goldstar_coord,dist
"(2.191, 5.493)","(2.134, 6.505)",1.014
"(4.37, 4.66)","(4.494, 3.653)",1.015
"(1.827, 8.468)","(0.995, 9.05)",1.015
"(1.727, 5.574)","(2.134, 6.505)",1.016
"(4.345, 4.659)","(4.494, 3.653)",1.017
"(2.089, 5.488)","(2.134, 6.505)",1.018
"(4.5, 6.35)","(3.756, 5.653)",1.019
"(4.391, 4.68)","(4.494, 3.653)",1.032
"(1.824, 8.432)","(0.995, 9.05)",1.034
"(4.354, 4.809)","(3.756, 5.653)",1.034
"(4.069, 4.667)","(3.756, 5.653)",1.034
"(4.505, 6.374)","(3.756, 5.653)",1.04
"(1.854, 8.464)","(0.995, 9.05)",1.04
"(4.485, 6.395)","(3.756, 5.653)",1.04
"(4.327, 4.681)","(4.494, 3.653)",1.041
"(4.349, 4.795)","(3.756, 5.653)",1.043
"(4.472, 6.412)","(3.756, 5.653)",1.043
"(4.071, 4.614)","(4.494, 3.653)",1.05
"(4.282, 4.74)","(3.756, 5.653)",1.054
"(4.053, 4.642)","(3.756, 5.653)",1.054
"(4.064, 4.645)","(3.756, 5.653)",1.054
"(4.285, 4.687)","(4.494, 3.653)",1.055
"(4.346, 4.777)","(3.756, 5.653)",1.056
"(4.37, 4.785)","(3.756, 5.653)",1.063
"(4.475, 4.741)","(4.494, 3.653)",1.088
"(4.364, 4.74)","(4.494, 3.653)",1.095
"(4.476, 4.764)","(4.494, 3.653)",1.111
"(2.351, 9.729)","(1.243, 9.473)",1.137
"(3.125, 2.23)","(4.305, 3.23)",1.547
