og_coord,astar_coord,goldstar_dist,astar_dist,smoothed_dist,dist
"(2359.0, 3297.0)","(2544.0, 3872.0)",607.1573107523288,1360.0,1039.830862119289,1039.831
"(2345.0, 3298.0)","(2544.0, 3872.0)",612.4050946881484,1376.0,1047.3619779323153,1047.362
"(2744.0, 2909.0)","(2544.0, 3872.0)",994.7059867116513,1216.0,1069.9182426009208,1069.918
"(2691.0, 2916.0)","(2544.0, 3872.0)",970.7399239755208,1248.0,1079.022780833525,1079.023
"(2531.0, 1166.0)","(2208.0, 2032.0)",936.37599285757,1504.0,1147.6551661426174,1147.655
"(2550.0, 1155.0)","(2208.0, 2032.0)",941.9639058902417,1520.0,1151.919036801167,1151.919
"(2028.0, 1108.0)","(976.0, 832.0)",1074.9809300634129,1328.0,1154.079487231615,1154.079
"(2032.0, 1083.0)","(976.0, 832.0)",1082.9293605771338,1312.0,1156.822298621079,1156.822
"(2057.0, 1123.0)","(976.0, 832.0)",1110.0126125409568,1376.0,1192.7060879655312,1192.706
"(2085.0, 1102.0)","(976.0, 832.0)",1133.292548285746,1376.0,1211.448291212781,1211.448
"(2098.0, 1058.0)","(976.0, 832.0)",1142.180371044784,1360.0,1214.191508017956,1214.192
"(2076.0, 1159.0)","(976.0, 832.0)",1134.0828893868384,1424.0,1221.9617382255235,1221.962
"(2065.0, 1176.0)","(976.0, 832.0)",1138.7010143141174,1440.0,1222.2968916333546,1222.297
"(2089.0, 1130.0)","(976.0, 832.0)",1140.9469751044523,1408.0,1224.7045496149874,1224.705
"(2132.0, 1057.0)","(976.0, 832.0)",1173.575732537104,1392.0,1246.190318670079,1246.19
"(2130.0, 1082.0)","(976.0, 832.0)",1176.7344645246012,1408.0,1252.8183200895596,1252.818
"(2173.0, 1051.0)","(976.0, 832.0)",1202.1314404007576,1408.0,1271.5612615156797,1271.561
"(2064.0, 888.0)","(976.0, 832.0)",1089.0583088154647,1472.0,1274.458263067797,1274.458
"(2282.0, 3191.0)","(2544.0, 3872.0)",739.816193388601,1616.0,1277.462497327023,1277.462
"(2161.0, 1076.0)","(976.0, 832.0)",1208.0794675848108,1440.0,1284.8171707262225,1284.817
"(2172.0, 1085.0)","(976.0, 832.0)",1208.0794675848108,1440.0,1284.8171707262225,1284.817
"(2150.0, 1126.0)","(976.0, 832.0)",1202.982959147801,1472.0,1288.7018025394436,1288.702
"(2262.0, 3201.0)","(2544.0, 3872.0)",731.1142181629352,1648.0,1300.0899143249926,1300.09
"(2245.0, 3201.0)","(2544.0, 3872.0)",737.563556583431,1664.0,1315.5838491523875,1315.584
"(2040.0, 799.0)","(976.0, 832.0)",1057.0903461861715,1536.0,1339.4319938733393,1339.432
"(2005.0, 781.0)","(976.0, 832.0)",1025.9980506804095,1552.0,1345.68583835065,1345.686
"(2244.0, 3164.0)","(2544.0, 3872.0)",781.547183476468,1712.0,1362.1933673187775,1362.193
"(2076.0, 748.0)","(976.0, 832.0)",1092.2270826160648,1648.0,1419.02408678452,1419.024
