og_coord,astar_coord,goldstar_dist,astar_dist,smoothed_dist,dist
"(2729.0, 2391.0)","(3240.0, 2590.0)",547.6434374316924,0.0,0.0,547.643
"(1535.0, 4718.0)","(988.0, 4682.0)",548.6424439158895,0.0,0.0,548.642
"(1603.0, 4653.0)","(1536.0, 4112.0)",531.8646444350292,608.0,549.8397552066485,549.84
"(5253.0, 499.0)","(5752.0, 735.0)",550.9843776369706,0.0,0.0,550.984
"(5479.0, 1214.0)","(5752.0, 735.0)",551.1811918679736,0.0,0.0,551.181
"(1472.0, 4944.0)","(988.0, 4682.0)",551.4075553136715,0.0,0.0,551.408
"(1533.0, 4769.0)","(988.0, 4682.0)",552.5371084777927,0.0,0.0,552.537
"(5461.0, 1210.0)","(5752.0, 735.0)",557.2136698556487,0.0,0.0,557.214
"(5229.0, 536.0)","(5752.0, 735.0)",558.8613130858139,0.0,0.0,558.861
"(1585.0, 4666.0)","(1536.0, 4112.0)",546.1135413080324,608.0,559.2078897496172,559.208
"(5250.0, 482.0)","(5752.0, 735.0)",561.2877192634808,0.0,0.0,561.288
"(1983.0, 2780.0)","(2224.0, 3294.0)",567.5084137402723,0.0,0.0,567.508
"(1505.0, 4919.0)","(988.0, 4682.0)",569.6947686349242,0.0,0.0,569.695
"(1529.0, 4876.0)","(988.0, 4682.0)",574.9284215526311,0.0,0.0,574.928
"(2684.0, 2404.0)","(2893.0, 2941.0)",575.5389322191853,0.0,0.0,575.539
"(1558.0, 4761.0)","(988.0, 4682.0)",575.5829841682256,0.0,0.0,575.583
"(1981.0, 2769.0)","(2224.0, 3294.0)",578.5101554856233,0.0,0.0,578.51
"(5454.0, 1233.0)","(5752.0, 735.0)",580.8022716286498,0.0,0.0,580.802
"(1485.0, 4981.0)","(988.0, 4682.0)",581.0622115815139,0.0,0.0,581.062
"(863.0, 5208.0)","(976.0, 4672.0)",543.2936590831887,672.0,582.4688349520536,582.469
"(1051.0, 5262.0)","(988.0, 4682.0)",584.0276586755112,0.0,0.0,584.028
"(1654.0, 4662.0)","(1536.0, 4112.0)",555.409758646713,672.0,585.7271135323202,585.727
"(1520.0, 4928.0)","(988.0, 4682.0)",587.0826067462739,0.0,0.0,587.083
"(1639.0, 3229.0)","(2224.0, 3294.0)",588.0695210398171,0.0,0.0,588.07
"(1573.0, 4737.0)","(988.0, 4682.0)",588.5460358833453,0.0,0.0,588.546
"(1586.0, 4691.0)","(1536.0, 4112.0)",577.9965397820301,640.0,591.2039803986332,591.204
"(2648.0, 2402.0)","(2893.0, 2941.0)",591.212371145936,0.0,0.0,591.212
"(1642.0, 3179.0)","(2224.0, 3294.0)",593.2528971694956,0.0,0.0,593.253
"(2680.0, 2385.0)","(2893.0, 2941.0)",594.4943602667732,0.0,0.0,594.494
"(1622.0, 3256.0)","(2224.0, 3294.0)",602.4618904370632,0.0,0.0,602.462
"(1526.0, 4955.0)","(988.0, 4682.0)",603.6628613133328,0.0,0.0,603.663
"(1502.0, 4998.0)","(988.0, 4682.0)",603.88018738571,0.0,0.0,603.88
"(5197.0, 496.0)","(5752.0, 735.0)",604.0779638589712,0.0,0.0,604.078
"(847.0, 5231.0)","(976.0, 4672.0)",562.7361726422072,704.0,605.0962519500231,605.096
"(1547.0, 4917.0)","(988.0, 4682.0)",607.1693170813229,0.0,0.0,607.169
"(1572.0, 4855.0)","(988.0, 4682.0)",609.885882208303,0.0,0.0,609.886
"(857.0, 5238.0)","(976.0, 4672.0)",574.4423382725197,704.0,614.4633418638807,614.463
"(5195.0, 466.0)","(5752.0, 735.0)",618.2366870463126,0.0,0.0,618.237
"(2496.0, 2467.0)","(2880.0, 2928.0)",602.2889671909987,864.0,618.7181397422644,618.718
"(834.0, 5240.0)","(976.0, 4672.0)",578.2179519869649,720.0,621.0934037082609,621.093
"(2311.0, 2669.0)","(2224.0, 3294.0)",630.2645209156229,0.0,0.0,630.265
"(853.0, 5263.0)","(976.0, 4672.0)",590.0508452667448,720.0,630.4608793785281,630.461
"(2264.0, 2661.0)","(2224.0, 3294.0)",633.4828013987436,0.0,0.0,633.483
"(1537.0, 4998.0)","(988.0, 4682.0)",633.6272841765892,0.0,0.0,633.627
"(2285.0, 2661.0)","(2224.0, 3294.0)",635.8863483398585,0.0,0.0,635.886
"(2539.0, 2440.0)","(2880.0, 2928.0)",608.2104898799428,864.0,637.2863517959178,637.286
"(5172.0, 467.0)","(5752.0, 735.0)",638.8305534349468,0.0,0.0,638.831
"(870.0, 5270.0)","(976.0, 4672.0)",602.5014522804074,720.0,639.8290139214968,639.829
"(1584.0, 4919.0)","(988.0, 4682.0)",641.5723601036752,0.0,0.0,641.572
"(1597.0, 3303.0)","(2224.0, 3280.0)",640.1999687597618,672.0,641.9398237642029,641.94
"(1591.0, 3180.0)","(2224.0, 3294.0)",642.0573975899663,0.0,0.0,642.057
"(2313.0, 2645.0)","(2893.0, 2941.0)",650.9821541271313,0.0,0.0,650.982
"(2565.0, 2414.0)","(2880.0, 2928.0)",617.4010042103916,864.0,655.9632560815421,655.963
"(2488.0, 2432.0)","(2880.0, 2928.0)",637.1938480556761,912.0,657.2793084016051,657.279
"(905.0, 5308.0)","(976.0, 4672.0)",629.1073040428,720.0,658.5668079338664,658.567
"(5244.0, 1092.0)","(5744.0, 720.0)",630.529935847617,896.0,659.9137687938872,659.914
"(5428.0, 1252.0)","(5744.0, 720.0)",617.4010042103916,864.0,662.0637345793712,662.064
"(908.0, 5325.0)","(976.0, 4672.0)",644.9806198638839,736.0,674.565220868508,674.565
"(2521.0, 2410.0)","(2880.0, 2928.0)",643.5899315558005,912.0,675.8915929313339,675.892
"(5230.0, 1109.0)","(5744.0, 720.0)",652.8705844193013,928.0,682.5411857918567,682.541
"(909.0, 5343.0)","(976.0, 4672.0)",660.8600456980282,752.0,690.5637195783863,690.564
"(884.0, 5335.0)","(976.0, 4672.0)",662.9871793632211,768.0,697.1926378664775,697.193
"(901.0, 5353.0)","(976.0, 4672.0)",676.7451514418112,768.0,706.5622972929935,706.562
"(5198.0, 1098.0)","(5744.0, 720.0)",670.0925309239016,944.0,707.8583121667566,707.858
"(1556.0, 3157.0)","(2224.0, 3280.0)",684.0818664458224,816.0,726.4490589277748,726.449
"(5169.0, 1130.0)","(5744.0, 720.0)",701.2674240259561,992.0,732.1887977717272,732.189
"(2884.0, 3099.0)","(2224.0, 3280.0)",683.5202996254025,864.0,736.9682490153442,736.968
"(5149.0, 1132.0)","(5744.0, 720.0)",727.7801865948262,1024.0,764.1254980093411,764.125
"(1029.0, 5426.0)","(976.0, 4672.0)",753.5303577162634,816.0,767.1888308940748,767.189
"(4866.0, 810.0)","(5744.0, 720.0)",883.6288813749809,976.0,908.4382108119262,908.438
"(3033.0, 1951.0)","(2880.0, 2928.0)",1002.3971268913334,1152.0,1046.945614813229,1046.946
"(3075.0, 1940.0)","(2880.0, 2928.0)",1010.4098178462044,1200.0,1062.8008218988346,1062.801
"(3069.0, 1925.0)","(2880.0, 2928.0)",1023.2497251404468,1200.0,1076.2011744491995,1076.201
"(3056.0, 1923.0)","(2880.0, 2928.0)",1023.2497251404468,1200.0,1076.2011744491995,1076.201
"(3025.0, 1916.0)","(2880.0, 2928.0)",1034.0754324516176,1184.0,1078.944242688834,1078.944
"(3041.0, 1908.0)","(2880.0, 2928.0)",1036.4246234049053,1200.0,1085.5723330449625,1085.572
"(3113.0, 1898.0)","(2880.0, 2928.0)",1063.8496134322745,1280.0,1117.176163541812,1117.176
"(4728.0, 965.0)","(5744.0, 720.0)",1051.7490194908669,1280.0,1118.7131970556745,1118.713
"(4703.0, 946.0)","(5744.0, 720.0)",1079.496178779712,1296.0,1144.083425443108,1144.083
"(4676.0, 934.0)","(5744.0, 720.0)",1091.9926739680996,1296.0,1153.454584038871,1153.455
"(4685.0, 921.0)","(5744.0, 720.0)",1089.0583088154647,1312.0,1153.8165527645992,1153.817
"(3317.0, 1985.0)","(2880.0, 2928.0)",1038.1522046405335,1392.0,1158.5651445032524,1158.565
"(4685.0, 951.0)","(5744.0, 720.0)",1095.1529573534465,1312.0,1160.0826998030764,1160.083
"(4684.0, 959.0)","(5744.0, 720.0)",1095.1529573534465,1312.0,1160.0826998030764,1160.083
"(4695.0, 1006.0)","(5744.0, 720.0)",1090.4677895288792,1344.0,1163.9680310516135,1163.968
"(3336.0, 1984.0)","(2880.0, 2928.0)",1044.9114795043645,1408.0,1165.1945772491335,1165.195
"(4676.0, 968.0)","(5744.0, 720.0)",1098.5372092013997,1328.0,1166.7108424410774,1166.711
"(4696.0, 1022.0)","(5744.0, 720.0)",1094.5684080951726,1360.0,1170.596298321927,1170.596
"(4671.0, 945.0)","(5744.0, 720.0)",1110.819517293426,1328.0,1176.0820010368404,1176.082
"(4678.0, 999.0)","(5744.0, 720.0)",1105.9692581622692,1360.0,1179.9672147875601,1179.967
"(3114.0, 1838.0)","(2880.0, 2928.0)",1126.4954505012438,1344.0,1181.172685565128,1181.173
"(4662.0, 962.0)","(5744.0, 720.0)",1114.1561829474358,1344.0,1182.7101168010458,1182.71
"(4680.0, 1048.0)","(5744.0, 720.0)",1118.7421508104537,1408.0,1199.8520187690037,1199.852
"(4663.0, 1017.0)","(5744.0, 720.0)",1125.4723452844144,1392.0,1202.5946317855296,1202.595
"(4669.0, 1032.0)","(5744.0, 720.0)",1129.6725189186466,1408.0,1209.2228650475524,1209.223
"(3338.0, 1943.0)","(2880.0, 2928.0)",1088.4704865084768,1456.0,1213.1888856648713,1213.189
"(4639.0, 988.0)","(5744.0, 720.0)",1148.8846765450394,1392.0,1221.3368350327794,1221.337
"(4664.0, 1070.0)","(5744.0, 720.0)",1138.7010143141174,1440.0,1222.4794357669732,1222.479
"(3000.0, 1748.0)","(2880.0, 2928.0)",1189.2854997854804,1312.0,1225.6828961384858,1225.683
"(3345.0, 1929.0)","(2880.0, 2928.0)",1109.666616601581,1488.0,1235.8163026628408,1235.816
"(4641.0, 1078.0)","(5744.0, 720.0)",1158.757955743994,1472.0,1245.1068527649427,1245.107
"(4638.0, 1046.0)","(5744.0, 720.0)",1164.817582284883,1456.0,1247.8494657814686,1247.849
"(4628.0, 1073.0)","(5744.0, 720.0)",1174.011924982025,1488.0,1261.1059663138049,1261.106
"(3336.0, 1899.0)","(2880.0, 2928.0)",1132.3886258701118,1504.0,1261.1841169019622,1261.184
"(3307.0, 1883.0)","(2880.0, 2928.0)",1134.9854624619647,1488.0,1263.9252293665422,1263.925
"(3321.0, 1879.0)","(2880.0, 2928.0)",1140.9469751044523,1504.0,1270.5539282616887,1270.554
"(2915.0, 1719.0)","(2880.0, 2928.0)",1216.4209797598855,1392.0,1290.5864223142162,1290.586
"(3792.0, 2103.0)","(2880.0, 2928.0)",1234.4909882214613,1760.0,1294.7232594056964,1294.723
"(2912.0, 1701.0)","(2880.0, 2928.0)",1232.4155143457097,1408.0,1306.5816625359353,1306.582
"(2945.0, 1654.0)","(2880.0, 2928.0)",1281.5990012480504,1424.0,1321.736370100865,1321.736
"(2925.0, 1682.0)","(2880.0, 2928.0)",1248.4101890003942,1424.0,1322.5773352889814,1322.577
"(2937.0, 1667.0)","(2880.0, 2928.0)",1264.9110640673518,1424.0,1323.079449357415,1323.079
"(2903.0, 1681.0)","(2880.0, 2928.0)",1248.1025598884091,1440.0,1338.353721675163,1338.354
"(2966.0, 1620.0)","(2880.0, 2928.0)",1314.4367615066158,1440.0,1347.0996965343506,1347.1
"(2917.0, 1652.0)","(2880.0, 2928.0)",1280.3999375195235,1456.0,1354.569762227385,1354.57
"(2932.0, 1639.0)","(2880.0, 2928.0)",1296.8885842662044,1456.0,1355.0724951085394,1355.072
"(2953.0, 1584.0)","(2880.0, 2928.0)",1345.522946664233,1488.0,1385.7244686859096,1385.724
"(2916.0, 1629.0)","(2880.0, 2928.0)",1312.3901858822321,1488.0,1386.5633539006021,1386.563
"(2973.0, 1568.0)","(2880.0, 2928.0)",1362.3509092741122,1488.0,1395.0922908475256,1395.092
"(2958.0, 1565.0)","(2880.0, 2928.0)",1377.4875680019766,1520.0,1417.7197078454951,1417.72
"(2632.0, 1961.0)","(2880.0, 2928.0)",1009.015361627364,1600.0,1420.2073774913983,1420.207
"(4465.0, 289.0)","(5744.0, 720.0)",1350.9344913799484,1728.0,1421.002202282884,1421.002
"(3763.0, 1915.0)","(2880.0, 2928.0)",1350.176284786546,1920.0,1424.2923752791903,1424.292
"(3121.0, 1586.0)","(2880.0, 2928.0)",1365.2604147194777,1600.0,1427.791353086225,1427.791
"(3797.0, 1906.0)","(2880.0, 2928.0)",1371.247607108213,1952.0,1437.6105090375152,1437.611
"(3780.0, 1884.0)","(2880.0, 2928.0)",1384.9014405364737,1968.0,1462.8976164146063,1462.898
"(3541.0, 1749.0)","(2880.0, 2928.0)",1353.5848698917996,1856.0,1491.347088871753,1491.347
"(3811.0, 1863.0)","(2880.0, 2928.0)",1417.8744655293006,2016.0,1492.1746262730985,1492.175
"(3010.0, 1440.0)","(2880.0, 2928.0)",1493.4952293194644,1632.0,1536.3039920140113,1536.304
"(3020.0, 1431.0)","(2880.0, 2928.0)",1509.4369811290567,1648.0,1552.303718423218,1552.304
"(3003.0, 1417.0)","(2880.0, 2928.0)",1524.120730126062,1648.0,1561.675772897119,1561.676
"(3003.0, 1399.0)","(2880.0, 2928.0)",1540.0779201066418,1664.0,1577.6755175406176,1577.676
"(3087.0, 1418.0)","(2880.0, 2928.0)",1532.0783269794008,1728.0,1590.783847485207,1590.784
"(3269.0, 1528.0)","(2880.0, 2928.0)",1459.4245441268965,1808.0,1593.3352095076568,1593.335
"(3252.0, 1512.0)","(2880.0, 2928.0)",1470.782104868019,1808.0,1593.4149064665796,1593.415
"(3465.0, 1613.0)","(2880.0, 2928.0)",1447.5358372074938,1920.0,1602.1919532867948,1602.192
"(3088.0, 1400.0)","(2880.0, 2928.0)",1550.0193547178694,1760.0,1609.380915127253,1609.381
"(3974.0, 1776.0)","(2880.0, 2928.0)",1584.5655556019133,2256.0,1638.7248072206223,1638.725
"(3451.0, 1556.0)","(2880.0, 2928.0)",1485.5894453044555,1952.0,1643.5611990452376,1643.561
"(3989.0, 1789.0)","(2880.0, 2928.0)",1595.5939333050876,2272.0,1645.5162624745892,1645.516
"(4030.0, 1776.0)","(2880.0, 2928.0)",1617.8998732925347,2304.0,1659.9975400481408,1659.998
"(3998.0, 1764.0)","(2880.0, 2928.0)",1607.1838724925035,2288.0,1661.3522242185918,1661.352
"(4046.0, 1757.0)","(2880.0, 2928.0)",1651.9564158899593,2352.0,1697.7212582310533,1697.721
"(3849.0, 1609.0)","(2880.0, 2928.0)",1638.6531054497166,2304.0,1761.2943555009524,1761.294
"(3368.0, 1372.0)","(2880.0, 2928.0)",1639.8243808408265,2064.0,1802.414310678567,1802.414
"(3356.0, 1346.0)","(2880.0, 2928.0)",1650.561116711526,2064.0,1811.7860533775724,1811.786
"(3374.0, 1355.0)","(2880.0, 2928.0)",1655.1302063584,2080.0,1818.413884438142,1818.414
"(3372.0, 1329.0)","(2880.0, 2928.0)",1670.449041425688,2096.0,1834.413470375542,1834.413
"(4130.0, 1610.0)","(2880.0, 2928.0)",1822.3852501598008,2592.0,1880.8999201828958,1880.9
"(4156.0, 1601.0)","(2880.0, 2928.0)",1833.3793933607958,2608.0,1887.6263941982866,1887.626
"(3944.0, 1493.0)","(2880.0, 2928.0)",1785.7032228228743,2512.0,1913.055235531344,1913.055
"(3976.0, 1492.0)","(2880.0, 2928.0)",1804.8113474820575,2544.0,1926.3176425888794,1926.318
"(3959.0, 1474.0)","(2880.0, 2928.0)",1808.070795074131,2544.0,1935.6826525293134,1935.683
"(3914.0, 1440.0)","(2880.0, 2928.0)",1806.3000858107714,2528.0,1947.7860376350968,1947.786
"(4048.0, 1496.0)","(2880.0, 2928.0)",1854.1369960172847,2624.0,1959.4814518512,1959.481
"(3935.0, 1430.0)","(2880.0, 2928.0)",1828.5557142181915,2560.0,1970.4134546330663,1970.413
"(3984.0, 1451.0)","(2880.0, 2928.0)",1852.824870299403,2608.0,1980.9374865252523,1980.937
"(4316.0, 1663.0)","(2880.0, 2928.0)",1914.7260900713711,2720.0,1992.1580538745095,1992.158
"(3979.0, 1419.0)","(2880.0, 2928.0)",1869.2629563547232,2624.0,2006.3008129587379,2006.301
"(4023.0, 1432.0)","(2880.0, 2928.0)",1884.8108658430426,2656.0,2010.1959424786166,2010.196
"(4052.0, 1434.0)","(2880.0, 2928.0)",1904.2688885764005,2688.0,2023.4590548256808,2023.459
"(4024.0, 1420.0)","(2880.0, 2928.0)",1897.602698143107,2672.0,2026.1923205211913,2026.192
"(4006.0, 1392.0)","(2880.0, 2928.0)",1900.9723827557307,2672.0,2035.558495196439,2035.558
"(393.0, 6383.0)","(976.0, 4672.0)",1796.3518586290381,2304.0,2054.628728698786,2054.629
"(442.0, 6500.0)","(976.0, 4672.0)",1903.3948618192705,2384.0,2143.456034434493,2143.456
