og_coord,closest_coord,dist,avg_dist
"(798.0, 9857.0)","(815.0, 9783.0)",75.928,0.0
"(3862.0, 3903.0)","(3814.0, 3962.0)",76.059,0.0
"(3814.0, 3962.0)","(3862.0, 3903.0)",76.059,0.0
"(2034.0, 9312.0)","(1966.0, 9277.0)",76.479,0.0
"(3013.0, 3752.0)","(2998.0, 3827.0)",76.485,0.0
"(3471.0, 3069.0)","(3434.0, 3002.0)",76.538,0.0
"(2962.0, 3399.0)","(3035.0, 3422.0)",76.538,0.0
"(1315.0, 8663.0)","(1295.0, 8589.0)",76.655,0.0
"(1295.0, 8589.0)","(1315.0, 8663.0)",76.655,0.0
"(3827.0, 4220.0)","(3851.0, 4293.0)",76.844,0.0
"(3851.0, 4293.0)","(3827.0, 4220.0)",76.844,0.0
"(1074.0, 9280.0)","(1044.0, 9351.0)",77.078,0.0
"(1044.0, 9351.0)","(1074.0, 9280.0)",77.078,0.0
"(3613.0, 5216.0)","(3537.0, 5229.0)",77.104,0.0
"(955.0, 7791.0)","(967.0, 7714.0)",77.929,0.0
"(957.0, 9747.0)","(885.0, 9779.0)",78.791,0.0
"(3291.0, 4944.0)","(3216.0, 4969.0)",79.057,0.0
"(1991.0, 6468.0)","(1942.0, 6531.0)",79.812,0.0
"(1942.0, 6531.0)","(1991.0, 6468.0)",79.812,0.0
"(3550.0, 4450.0)","(3588.0, 4379.0)",80.529,0.0
"(3588.0, 4379.0)","(3550.0, 4450.0)",80.529,0.0
"(2910.0, 5062.0)","(2844.0, 5015.0)",81.025,0.0
"(4489.0, 1994.0)","(4508.0, 1915.0)",81.253,0.0
"(4745.0, 1894.0)","(4784.0, 1822.0)",81.884,0.0
"(4784.0, 1822.0)","(4745.0, 1894.0)",81.884,0.0
"(1357.0, 9666.0)","(1439.0, 9664.0)",82.024,0.0
"(3797.0, 4789.0)","(3775.0, 4869.0)",82.97,0.0
"(2454.0, 5360.0)","(2527.0, 5319.0)",83.726,0.0
"(3310.0, 5180.0)","(3364.0, 5244.0)",83.738,0.0
"(2564.0, 4828.0)","(2634.0, 4782.0)",83.762,0.0
"(1919.0, 6396.0)","(1844.0, 6358.0)",84.077,0.0
"(2102.0, 4878.0)","(2186.0, 4873.0)",84.149,0.0
"(3927.0, 5560.0)","(3847.0, 5533.0)",84.433,0.0
"(3211.0, 5201.0)","(3163.0, 5131.0)",84.876,0.0
"(3163.0, 5131.0)","(3211.0, 5201.0)",84.876,0.0
"(5212.0, 1838.0)","(5156.0, 1902.0)",85.041,0.0
"(3758.0, 4096.0)","(3673.0, 4102.0)",85.212,0.0
"(2830.0, 4418.0)","(2890.0, 4357.0)",85.563,0.0
"(3371.0, 4975.0)","(3291.0, 4944.0)",85.796,0.0
"(3266.0, 5106.0)","(3310.0, 5180.0)",86.093,0.0
"(3119.0, 3959.0)","(3033.0, 3946.0)",86.977,0.0
"(3898.0, 4367.0)","(3851.0, 4293.0)",87.664,0.0
"(2781.0, 5157.0)","(2697.0, 5183.0)",87.932,0.0
"(3897.0, 4022.0)","(3898.0, 4110.0)",88.006,0.0
"(4054.0, 1413.0)","(4142.0, 1414.0)",88.006,0.0
"(3359.0, 4887.0)","(3291.0, 4944.0)",88.73,0.0
"(3864.0, 4867.0)","(3775.0, 4869.0)",89.022,0.0
"(1356.0, 8743.0)","(1268.0, 8728.0)",89.269,0.0
"(3737.0, 3720.0)","(3825.0, 3736.0)",89.443,0.0
"(4006.0, 3790.0)","(3918.0, 3772.0)",89.822,0.0
"(3699.0, 5082.0)","(3790.0, 5075.0)",91.269,0.0
"(3504.0, 5067.0)","(3416.0, 5092.0)",91.482,0.0
"(2558.0, 4731.0)","(2634.0, 4782.0)",91.526,0.0
"(3780.0, 3125.0)","(3867.0, 3096.0)",91.706,0.0
"(1944.0, 6158.0)","(1897.0, 6237.0)",91.924,0.0
"(2084.0, 5669.0)","(2173.0, 5645.0)",92.179,0.0
"(3349.0, 3144.0)","(3407.0, 3216.0)",92.455,0.0
"(1476.0, 8348.0)","(1515.0, 8432.0)",92.612,0.0
"(1515.0, 8432.0)","(1476.0, 8348.0)",92.612,0.0
"(1912.0, 4827.0)","(1898.0, 4920.0)",94.048,0.0
"(5100.0, 1984.0)","(5183.0, 1937.0)",95.383,0.0
"(1220.0, 9794.0)","(1178.0, 9880.0)",95.708,0.0
"(3534.0, 3594.0)","(3450.0, 3640.0)",95.771,0.0
"(1789.0, 6437.0)","(1844.0, 6358.0)",96.26,0.0
"(3798.0, 3407.0)","(3872.0, 3469.0)",96.54,0.0
"(3872.0, 3469.0)","(3798.0, 3407.0)",96.54,0.0
"(3933.0, 3544.0)","(3872.0, 3469.0)",96.675,0.0
"(3097.0, 3800.0)","(3013.0, 3752.0)",96.747,0.0
"(3334.0, 3660.0)","(3240.0, 3637.0)",96.773,0.0
"(3458.0, 4009.0)","(3548.0, 3973.0)",96.933,0.0
"(3536.0, 5326.0)","(3537.0, 5229.0)",97.005,0.0
"(820.0, 7729.0)","(727.0, 7760.0)",98.031,0.0
"(2285.0, 5649.0)","(2205.0, 5707.0)",98.813,0.0
"(4205.0, 1602.0)","(4162.0, 1691.0)",98.843,0.0
"(3748.0, 2633.0)","(3844.0, 2607.0)",99.459,0.0
"(781.0, 9096.0)","(839.0, 9015.0)",99.624,0.0
"(5031.0, 2056.0)","(5100.0, 1984.0)",99.725,0.0
"(1267.0, 8493.0)","(1295.0, 8589.0)",100.0,0.0
"(1470.0, 8658.0)","(1424.0, 8569.0)",100.185,0.0
"(4405.0, 2085.0)","(4454.0, 2173.0)",100.722,0.0
"(4074.0, 2467.0)","(3983.0, 2423.0)",101.079,0.0
"(3968.0, 2563.0)","(3868.0, 2584.0)",102.181,0.0
"(3005.0, 5161.0)","(3049.0, 5068.0)",102.883,0.0
"(3049.0, 5068.0)","(3005.0, 5161.0)",102.883,0.0
"(2941.0, 3535.0)","(3029.0, 3591.0)",104.307,0.0
"(2656.0, 4459.0)","(2722.0, 4378.0)",104.484,0.0
"(2722.0, 4378.0)","(2656.0, 4459.0)",104.484,0.0
"(3353.0, 4005.0)","(3458.0, 4009.0)",105.076,0.0
"(3491.0, 3774.0)","(3470.0, 3671.0)",105.119,0.0
"(1063.0, 8679.0)","(1145.0, 8745.0)",105.262,0.0
"(4352.0, 1276.0)","(4391.0, 1374.0)",105.475,0.0
"(4391.0, 1374.0)","(4352.0, 1276.0)",105.475,0.0
"(3808.0, 2205.0)","(3904.0, 2249.0)",105.603,0.0
"(1953.0, 9172.0)","(1966.0, 9277.0)",105.802,0.0
"(1444.0, 4998.0)","(1531.0, 4932.0)",109.202,0.0
"(2992.0, 4233.0)","(2896.0, 4286.0)",109.659,0.0
"(3826.0, 2739.0)","(3869.0, 2638.0)",109.772,0.0
"(949.0, 8938.0)","(839.0, 8925.0)",110.766,0.0
"(1786.0, 6635.0)","(1678.0, 6610.0)",110.856,0.0
"(1678.0, 6610.0)","(1786.0, 6635.0)",110.856,0.0
"(933.0, 9357.0)","(1044.0, 9351.0)",111.162,0.0
"(3439.0, 3873.0)","(3491.0, 3774.0)",111.826,0.0
"(3484.0, 4956.0)","(3504.0, 5067.0)",112.787,0.0
"(4058.0, 3211.0)","(3968.0, 3143.0)",112.801,0.0
"(2056.0, 9423.0)","(2034.0, 9312.0)",113.159,0.0
"(4025.0, 5721.0)","(4043.0, 5833.0)",113.437,0.0
"(1839.0, 9184.0)","(1953.0, 9172.0)",114.63,0.0
"(2511.0, 5675.0)","(2418.0, 5607.0)",115.209,0.0
"(2418.0, 5607.0)","(2511.0, 5675.0)",115.209,0.0
"(1998.0, 7151.0)","(1947.0, 7255.0)",115.832,0.0
"(2435.0, 4684.0)","(2401.0, 4573.0)",116.09,0.0
"(3382.0, 2630.0)","(3266.0, 2635.0)",116.108,0.0
"(4394.0, 1639.0)","(4313.0, 1723.0)",116.692,0.0
"(2426.0, 5045.0)","(2476.0, 4938.0)",118.106,0.0
"(2476.0, 4938.0)","(2426.0, 5045.0)",118.106,0.0
"(3523.0, 4280.0)","(3588.0, 4379.0)",118.431,0.0
"(4608.0, 1995.0)","(4489.0, 1994.0)",119.004,0.0
"(1961.0, 7468.0)","(1842.0, 7448.0)",120.669,0.0
"(3227.0, 4116.0)","(3149.0, 4209.0)",121.38,0.0
"(3149.0, 4209.0)","(3227.0, 4116.0)",121.38,0.0
"(2748.0, 4541.0)","(2656.0, 4459.0)",123.24,0.0
"(4284.0, 2054.0)","(4405.0, 2085.0)",124.908,0.0
"(2725.0, 3853.0)","(2769.0, 3736.0)",125.0,0.0
"(2561.0, 4605.0)","(2558.0, 4731.0)",126.036,0.0
"(3600.0, 4871.0)","(3601.0, 4743.0)",128.004,0.0
"(823.0, 9217.0)","(781.0, 9096.0)",128.082,0.0
"(791.0, 8789.0)","(732.0, 8903.0)",128.363,0.0
"(1047.0, 9153.0)","(1074.0, 9280.0)",129.838,0.0
"(1210.0, 10064.0)","(1104.0, 9988.0)",130.43,0.0
"(1342.0, 8345.0)","(1476.0, 8348.0)",134.034,0.0
"(2609.0, 4965.0)","(2476.0, 4938.0)",135.713,0.0
"(3219.0, 3863.0)","(3097.0, 3800.0)",137.306,0.0
"(1446.0, 9363.0)","(1349.0, 9265.0)",137.888,0.0
"(3958.0, 2792.0)","(3826.0, 2739.0)",142.243,0.0
"(4049.0, 3926.0)","(4006.0, 3790.0)",142.636,0.0
"(4081.0, 6109.0)","(4062.0, 5966.0)",144.257,0.0
"(5058.0, 2563.0)","(5141.0, 2444.0)",145.086,0.0
"(3722.0, 4569.0)","(3589.0, 4629.0)",145.908,0.0
"(2950.0, 4597.0)","(3051.0, 4708.0)",150.073,0.0
"(3051.0, 4708.0)","(2950.0, 4597.0)",150.073,0.0
"(4068.0, 3626.0)","(3933.0, 3544.0)",157.953,0.0
"(1983.0, 5985.0)","(1944.0, 6158.0)",177.341,0.0
"(3745.0, 2411.0)","(3929.0, 2414.0)",184.024,0.0
"(4179.0, 1061.0)","(4165.0, 1274.0)",213.46,0.0
"(1283.0, 5226.0)","(1444.0, 4998.0)",279.115,0.0
