og_coord,closest_coord,dist,avg_dist
"(1851.786, 6072.756)","(1818.893, 6090.536)",37.391,0.0
"(3809.363, 4166.741)","(3846.701, 4161.407)",37.717,0.0
"(911.225, 9124.691)","(938.783, 9150.472)",37.737,0.0
"(938.783, 9150.472)","(911.225, 9124.691)",37.737,0.0
"(1822.449, 6277.226)","(1802.002, 6245.222)",37.978,0.0
"(1802.002, 6245.222)","(1822.449, 6277.226)",37.978,0.0
"(3873.371, 4469.89)","(3860.036, 4434.33)",37.978,0.0
"(2917.696, 5527.799)","(2955.034, 5519.798)",38.186,0.0
"(3019.042, 4961.506)","(3055.491, 4949.949)",38.237,0.0
"(3055.491, 4949.949)","(3019.042, 4961.506)",38.237,0.0
"(903.224, 9224.259)","(938.783, 9238.483)",38.298,0.0
"(2973.703, 5450.456)","(2983.482, 5487.794)",38.597,0.0
"(3568.444, 2941.699)","(3562.221, 2903.472)",38.73,0.0
"(3562.221, 2903.472)","(3568.444, 2941.699)",38.73,0.0
"(2872.357, 4271.643)","(2890.137, 4236.972)",38.964,0.0
"(2791.458, 3817.364)","(2755.899, 3801.362)",38.994,0.0
"(2755.899, 3801.362)","(2791.458, 3817.364)",38.994,0.0
"(1173.479, 8090.785)","(1135.252, 8082.784)",39.055,0.0
"(3749.8, 4064.506)","(3787.138, 4052.949)",39.086,0.0
"(4280.533, 2122.042)","(4241.417, 2120.264)",39.156,0.0
"(4241.417, 2120.264)","(4280.533, 2122.042)",39.156,0.0
"(3840.478, 2386.075)","(3803.14, 2372.74)",39.648,0.0
"(4906.388, 2339.847)","(4866.383, 2335.402)",40.251,0.0
"(4866.383, 2335.402)","(4906.388, 2339.847)",40.251,0.0
"(3629.785, 2407.411)","(3659.122, 2379.852)",40.251,0.0
"(3814.697, 4413.883)","(3842.256, 4443.22)",40.251,0.0
"(1466.849, 5101.079)","(1493.519, 5070.853)",40.31,0.0
"(1493.519, 5070.853)","(1466.849, 5101.079)",40.31,0.0
"(1257.045, 9820.778)","(1223.263, 9843.003)",40.437,0.0
"(1999.36, 7152.89)","(1987.803, 7192.006)",40.788,0.0
"(1906.015, 6429.245)","(1946.02, 6437.246)",40.797,0.0
"(4523.23, 1690.877)","(4486.781, 1709.546)",40.952,0.0
"(1277.492, 9857.227)","(1257.045, 9820.778)",41.792,0.0
"(4965.951, 1838.451)","(4990.843, 1872.233)",41.962,0.0
"(1057.02, 9617.197)","(1018.793, 9634.977)",42.16,0.0
"(929.004, 9566.524)","(946.784, 9604.751)",42.16,0.0
"(4014.722, 4042.281)","(4006.721, 4000.498)",42.542,0.0
"(975.232, 9572.747)","(946.784, 9604.751)",42.82,0.0
"(993.012, 9939.015)","(1033.906, 9952.35)",43.013,0.0
"(3916.043, 3209.288)","(3900.041, 3169.283)",43.087,0.0
"(3900.041, 3169.283)","(3916.043, 3209.288)",43.087,0.0
"(3792.472, 2450.083)","(3749.8, 2457.195)",43.261,0.0
"(1577.974, 5019.291)","(1549.526, 4986.398)",43.488,0.0
"(1955.799, 9390.502)","(1954.021, 9346.941)",43.597,0.0
"(3818.253, 4370.322)","(3814.697, 4413.883)",43.706,0.0
"(4207.635, 1746.884)","(4225.415, 1786.889)",43.778,0.0
"(4225.415, 1786.889)","(4207.635, 1746.884)",43.778,0.0
"(3435.983, 4949.949)","(3479.544, 4955.283)",43.886,0.0
"(1041.907, 9455.399)","(1058.798, 9414.505)",44.245,0.0
"(4895.72, 2383.408)","(4906.388, 2339.847)",44.848,0.0
"(3438.65, 3327.525)","(3476.877, 3303.522)",45.138,0.0
"(1303.273, 7686.29)","(1311.274, 7641.84)",45.164,0.0
"(4625.465, 1834.006)","(4595.239, 1800.224)",45.33,0.0
"(4595.239, 1800.224)","(4625.465, 1834.006)",45.33,0.0
"(2935.476, 5410.451)","(2925.697, 5366.001)",45.513,0.0
"(3026.154, 5121.526)","(3071.493, 5125.971)",45.556,0.0
"(3001.262, 5159.753)","(3026.154, 5121.526)",45.617,0.0
"(2987.927, 4865.494)","(3030.599, 4883.274)",46.228,0.0
"(2971.925, 4909.944)","(3018.153, 4913.5)",46.365,0.0
"(2002.027, 9394.947)","(1955.799, 9390.502)",46.441,0.0
"(2116.708, 5686.041)","(2156.713, 5710.044)",46.653,0.0
"(1026.794, 9258.041)","(991.234, 9288.267)",46.67,0.0
"(1505.965, 5126.86)","(1466.849, 5101.079)",46.848,0.0
"(1926.462, 6360.792)","(1963.8, 6389.24)",46.941,0.0
"(3806.696, 4213.858)","(3809.363, 4166.741)",47.192,0.0
"(2002.027, 9346.941)","(2002.027, 9394.947)",48.006,0.0
"(1880.234, 9338.94)","(1928.24, 9330.05)",48.822,0.0
"(905.891, 9522.963)","(929.004, 9566.524)",49.313,0.0
"(2907.028, 4176.52)","(2930.142, 4132.959)",49.313,0.0
"(860.552, 9682.983)","(831.215, 9642.978)",49.609,0.0
"(831.215, 9642.978)","(860.552, 9682.983)",49.609,0.0
"(3964.049, 5533.133)","(3965.827, 5582.917)",49.816,0.0
"(4011.166, 2902.583)","(3962.271, 2913.251)",50.045,0.0
"(3962.271, 2913.251)","(4011.166, 2902.583)",50.045,0.0
"(1469.516, 5161.531)","(1505.965, 5126.86)",50.305,0.0
"(1009.014, 9873.229)","(1037.462, 9915.012)",50.548,0.0
"(1197.482, 9908.789)","(1237.487, 9876.785)",51.231,0.0
"(4653.912, 1791.334)","(4625.465, 1834.006)",51.285,0.0
"(1039.24, 9308.714)","(991.234, 9288.267)",52.179,0.0
"(1886.457, 6327.01)","(1926.462, 6360.792)",52.361,0.0
"(2012.695, 6437.246)","(1962.022, 6451.47)",52.632,0.0
"(3930.267, 3081.272)","(3973.828, 3112.387)",53.532,0.0
"(1888.235, 7089.771)","(1850.008, 7051.544)",54.061,0.0
"(1850.008, 7051.544)","(1888.235, 7089.771)",54.061,0.0
"(1906.015, 6483.473)","(1906.015, 6429.245)",54.228,0.0
"(3419.092, 5035.293)","(3469.765, 5015.735)",54.316,0.0
"(3499.991, 2915.029)","(3506.214, 2860.8)",54.585,0.0
"(4509.006, 1883.79)","(4482.336, 1931.796)",54.917,0.0
"(4482.336, 1931.796)","(4509.006, 1883.79)",54.917,0.0
"(2076.703, 5942.962)","(2032.253, 5908.291)",56.373,0.0
"(4938.392, 1786.889)","(4965.951, 1838.451)",58.465,0.0
"(2440.304, 5098.412)","(2392.298, 5063.741)",59.217,0.0
"(2894.582, 3809.363)","(2954.145, 3792.472)",61.912,0.0
"(3378.198, 4973.952)","(3435.983, 4949.949)",62.572,0.0
"(1205.483, 8677.524)","(1267.713, 8691.748)",63.835,0.0
"(1838.451, 7129.776)","(1888.235, 7089.771)",63.866,0.0
"(3820.92, 3942.713)","(3807.585, 3879.594)",64.512,0.0
"(4998.844, 2482.976)","(5038.849, 2533.649)",64.561,0.0
"(887.222, 9362.943)","(953.007, 9370.944)",66.27,0.0
"(3898.263, 3273.296)","(3916.043, 3209.288)",66.432,0.0
"(3981.829, 3764.024)","(3968.494, 3832.477)",69.74,0.0
"(3968.494, 3832.477)","(3981.829, 3764.024)",69.74,0.0
"(1320.164, 8528.172)","(1323.72, 8455.274)",72.985,0.0
"(2841.242, 5494.017)","(2882.136, 5432.676)",73.723,0.0
"(1131.696, 9348.719)","(1065.021, 9382.501)",74.745,0.0
"(3888.484, 2929.253)","(3962.271, 2913.251)",75.502,0.0
"(5073.52, 2466.085)","(5038.849, 2533.649)",75.941,0.0
"(2971.036, 5233.54)","(3001.262, 5159.753)",79.738,0.0
"(4793.485, 2432.303)","(4705.474, 2450.083)",89.789,0.0
"(1947.798, 4883.274)","(1857.12, 4878.829)",90.787,0.0
"(1857.12, 4878.829)","(1947.798, 4883.274)",90.787,0.0
"(840.994, 9448.287)","(812.546, 9538.965)",95.036,0.0
"(3625.34, 3894.707)","(3679.569, 3975.606)",97.393,0.0
"(1810.003, 6465.694)","(1906.015, 6483.473)",97.644,0.0
"(848.995, 8717.529)","(913.003, 8792.205)",98.354,0.0
"(3557.776, 3073.271)","(3462.653, 3101.719)",99.286,0.0
"(3462.653, 3101.719)","(3557.776, 3073.271)",99.286,0.0
"(3566.666, 4418.328)","(3541.774, 4515.229)",100.047,0.0
"(3541.774, 4515.229)","(3566.666, 4418.328)",100.047,0.0
"(1705.99, 6189.215)","(1794.001, 6138.542)",101.556,0.0
"(1093.469, 8655.299)","(1139.697, 8745.977)",101.782,0.0
"(3310.634, 4751.702)","(3412.869, 4767.704)",103.48,0.0
"(3412.869, 4767.704)","(3310.634, 4751.702)",103.48,0.0
"(3237.736, 2475.864)","(3324.858, 2419.857)",103.571,0.0
"(2229.611, 5054.851)","(2341.625, 5049.517)",112.141,0.0
"(1085.468, 8279.253)","(973.454, 8269.474)",112.44,0.0
"(3141.724, 5285.991)","(3090.162, 5182.867)",115.296,0.0
"(4288.534, 2004.694)","(4280.533, 2122.042)",117.62,0.0
"(981.455, 8613.516)","(1093.469, 8655.299)",119.553,0.0
"(3921.377, 3523.105)","(3836.922, 3611.116)",121.978,0.0
"(4844.158, 2207.386)","(4866.383, 2335.402)",129.931,0.0
"(2866.134, 4814.821)","(2987.927, 4865.494)",131.914,0.0
"(2285.618, 4929.502)","(2341.625, 5049.517)",132.44,0.0
"(2189.606, 4810.376)","(2154.046, 4947.282)",141.449,0.0
"(1931.796, 6934.196)","(1850.008, 7051.544)",143.038,0.0
"(3338.193, 3459.986)","(3289.298, 3606.671)",154.62,0.0
"(3355.973, 5253.987)","(3511.548, 5303.771)",163.346,0.0
"(2396.743, 5614.032)","(2244.724, 5682.485)",166.72,0.0
"(3731.131, 3127.5)","(3900.041, 3169.283)",174.001,0.0
"(2315.844, 4690.361)","(2189.606, 4810.376)",174.183,0.0
"(4284.089, 1533.524)","(4429.885, 1431.289)",178.069,0.0
"(4429.885, 1431.289)","(4284.089, 1533.524)",178.069,0.0
"(3156.837, 3325.747)","(3338.193, 3459.986)",225.633,0.0
"(2090.038, 8649.076)","(2044.699, 9152.25)",505.213,0.0
"(1783.333, 10229.717)","(1277.492, 9857.227)",628.191,0.0
"(2778.123, 1982.469)","(3237.736, 2475.864)",674.302,0.0
