og_coord,goldstar_coord,dist
"(1.965, 8.357)","(1.864, 7.367)",0.995
"(2.254, 8.282)","(1.864, 7.367)",0.995
"(3.432, 3.709)","(4.305, 3.23)",0.996
"(1.675, 5.618)","(2.134, 6.505)",0.999
"(2.25, 8.292)","(1.864, 7.367)",1.003
"(4.154, 4.602)","(4.494, 3.653)",1.008
"(2.125, 5.497)","(2.134, 6.505)",1.008
"(4.047, 4.561)","(4.494, 3.653)",1.012
"(3.998, 4.549)","(4.494, 3.653)",1.024
"(2.123, 5.422)","(2.976, 4.851)",1.027
"(3.494, 3.885)","(4.494, 3.653)",1.027
"(1.757, 5.548)","(2.134, 6.505)",1.029
"(1.768, 5.537)","(2.134, 6.505)",1.035
"(3.49, 3.952)","(2.976, 4.851)",1.036
"(4.143, 4.63)","(4.494, 3.653)",1.038
"(2.108, 5.465)","(2.134, 6.505)",1.041
"(4.431, 4.861)","(3.756, 5.653)",1.041
"(3.438, 3.911)","(2.976, 4.851)",1.047
"(4.466, 4.877)","(3.756, 5.653)",1.051
"(4.228, 4.67)","(4.494, 3.653)",1.052
"(4.229, 4.71)","(3.756, 5.653)",1.055
"(4.43, 4.839)","(3.756, 5.653)",1.057
"(2.243, 8.353)","(1.864, 7.367)",1.057
"(1.74, 5.52)","(2.134, 6.505)",1.061
"(4.402, 4.809)","(3.756, 5.653)",1.063
"(1.953, 5.422)","(2.134, 6.505)",1.098
"(2.385, 8.351)","(1.864, 7.367)",1.113
"(4.485, 4.808)","(3.756, 5.653)",1.116
"(4.553, 6.588)","(3.756, 5.653)",1.229
