og_coord,Path
"(2216.0, 2767.0)","[(2216, 2767), (2208, 2032)]"
"(2224.0, 2700.0)","[(2224, 2700), (2216.0, 2048.0), (2208, 2032)]"
"(2303.0, 2783.0)","[(2303, 2783), (2280.0, 2752.0), (2256.0, 2744.0), (2248.0, 2144.0), (2232.0, 2064.0), (2216.0, 2048.0), (2208, 2032)]"
"(1875.0, 2531.0)","[(1875, 2531), (1880.0, 2288.0), (1896.0, 2272.0), (1912.0, 2256.0), (1928.0, 2240.0), (1944.0, 2224.0), (1960.0, 2208.0), (1976.0, 2192.0), (1992.0, 2176.0), (2008.0, 2160.0), (2024.0, 2144.0), (2040.0, 2128.0), (2048, 2128)]"
"(1857.0, 2584.0)","[(1857, 2584), (1864.0, 2304.0), (1880.0, 2288.0), (1896.0, 2272.0), (1912.0, 2256.0), (1928.0, 2240.0), (1944.0, 2224.0), (1960.0, 2208.0), (1976.0, 2192.0), (1992.0, 2176.0), (2008.0, 2160.0), (2024.0, 2144.0), (2040.0, 2128.0), (2048, 2128)]"
"(2591.0, 2764.0)","[(2591, 2764), (2584.0, 2768.0), (2640.0, 2776.0), (2656.0, 2792.0), (2664.0, 2832.0), (2680.0, 3392.0), (2696.0, 3408.0), (2712.0, 3424.0), (2728.0, 3584.0), (2752.0, 3592.0), (2744.0, 3680.0), (2728.0, 3696.0), (2712.0, 3728.0), (2688.0, 3736.0), (2672.0, 3752.0), (2640.0, 3768.0), (2624.0, 3784.0), (2608.0, 3800.0), (2576.0, 3816.0), (2568.0, 3840.0), (2552.0, 3856.0), (2544, 3872)]"
"(2537.0, 2698.0)","[(2537, 2698), (2536.0, 2720.0), (2552.0, 2768.0), (2640.0, 2776.0), (2656.0, 2792.0), (2664.0, 2832.0), (2680.0, 3392.0), (2696.0, 3408.0), (2712.0, 3424.0), (2728.0, 3584.0), (2752.0, 3592.0), (2744.0, 3680.0), (2728.0, 3696.0), (2712.0, 3728.0), (2688.0, 3736.0), (2672.0, 3752.0), (2640.0, 3768.0), (2624.0, 3784.0), (2608.0, 3800.0), (2576.0, 3816.0), (2568.0, 3840.0), (2552.0, 3856.0), (2544, 3872)]"
"(2704.0, 2845.0)","[(2704, 2845), (2712.0, 3424.0), (2728.0, 3584.0), (2752.0, 3592.0), (2744.0, 3680.0), (2728.0, 3696.0), (2712.0, 3728.0), (2688.0, 3736.0), (2672.0, 3752.0), (2640.0, 3768.0), (2624.0, 3784.0), (2608.0, 3800.0), (2576.0, 3816.0), (2568.0, 3840.0), (2552.0, 3856.0), (2544, 3872)]"
"(2750.0, 2867.0)","[(2750, 2867), (2744.0, 3584.0), (2744.0, 3680.0), (2728.0, 3696.0), (2712.0, 3728.0), (2688.0, 3736.0), (2672.0, 3752.0), (2640.0, 3768.0), (2624.0, 3784.0), (2608.0, 3800.0), (2576.0, 3816.0), (2568.0, 3840.0), (2552.0, 3856.0), (2544, 3872)]"
"(2655.0, 2728.0)","[(2655, 2728), (2648.0, 2784.0), (2664.0, 2832.0), (2680.0, 3392.0), (2696.0, 3408.0), (2712.0, 3424.0), (2728.0, 3584.0), (2752.0, 3592.0), (2744.0, 3680.0), (2728.0, 3696.0), (2712.0, 3728.0), (2688.0, 3736.0), (2672.0, 3752.0), (2640.0, 3768.0), (2624.0, 3784.0), (2608.0, 3800.0), (2576.0, 3816.0), (2568.0, 3840.0), (2552.0, 3856.0), (2544, 3872)]"
"(2590.0, 2677.0)","[(2590, 2677), (2584.0, 2768.0), (2640.0, 2776.0), (2656.0, 2792.0), (2664.0, 2832.0), (2680.0, 3392.0), (2696.0, 3408.0), (2712.0, 3424.0), (2728.0, 3584.0), (2752.0, 3592.0), (2744.0, 3680.0), (2728.0, 3696.0), (2712.0, 3728.0), (2688.0, 3736.0), (2672.0, 3752.0), (2640.0, 3768.0), (2624.0, 3784.0), (2608.0, 3800.0), (2576.0, 3816.0), (2568.0, 3840.0), (2552.0, 3856.0), (2544, 3872)]"
"(2699.0, 2804.0)","[(2699, 2804), (2696.0, 3408.0), (2712.0, 3424.0), (2728.0, 3584.0), (2752.0, 3592.0), (2744.0, 3680.0), (2728.0, 3696.0), (2712.0, 3728.0), (2688.0, 3736.0), (2672.0, 3752.0), (2640.0, 3768.0), (2624.0, 3784.0), (2608.0, 3800.0), (2576.0, 3816.0), (2568.0, 3840.0), (2552.0, 3856.0), (2544, 3872)]"
"(2745.0, 2843.0)","[(2745, 2843), (2744.0, 3584.0), (2744.0, 3680.0), (2728.0, 3696.0), (2712.0, 3728.0), (2688.0, 3736.0), (2672.0, 3752.0), (2640.0, 3768.0), (2624.0, 3784.0), (2608.0, 3800.0), (2576.0, 3816.0), (2568.0, 3840.0), (2552.0, 3856.0), (2544, 3872)]"
"(2068.0, 1527.0)","[(2068, 1527), (2072.0, 1888.0), (2088.0, 1904.0), (2104.0, 1920.0), (2120.0, 1936.0), (2136.0, 1952.0), (2176.0, 1960.0), (2184.0, 2000.0), (2200.0, 2016.0), (2208, 2032)]"
"(2388.0, 1363.0)","[(2388, 1363), (2376.0, 1440.0), (2352.0, 1448.0), (2320.0, 1464.0), (2272.0, 1480.0), (2256.0, 1496.0), (2224.0, 1512.0), (2208.0, 1528.0), (2208, 2032)]"
"(1946.0, 1410.0)","[(1946, 1410), (1944.0, 2016.0), (1960.0, 2032.0), (1976.0, 2048.0), (1992.0, 2064.0), (2008.0, 2080.0), (2024.0, 2096.0), (2040.0, 2112.0), (2048, 2128)]"
"(2186.0, 1055.0)","[(2186, 1055), (1168.0, 1032.0), (1152.0, 1016.0), (1136.0, 1000.0), (1120.0, 984.0), (1104.0, 968.0), (1088.0, 952.0), (1072.0, 936.0), (1056.0, 920.0), (1040.0, 904.0), (1024.0, 888.0), (1008.0, 872.0), (992.0, 856.0), (976.0, 840.0), (976, 832)]"
"(2190.0, 1067.0)","[(2190, 1067), (1184.0, 1048.0), (1168.0, 1032.0), (1152.0, 1016.0), (1136.0, 1000.0), (1120.0, 984.0), (1104.0, 968.0), (1088.0, 952.0), (1072.0, 936.0), (1056.0, 920.0), (1040.0, 904.0), (1024.0, 888.0), (1008.0, 872.0), (992.0, 856.0), (976.0, 840.0), (976, 832)]"
"(2106.0, 1435.0)","[(2106, 1435), (2088.0, 1664.0), (2072.0, 1696.0), (2072.0, 1888.0), (2088.0, 1904.0), (2104.0, 1920.0), (2120.0, 1936.0), (2136.0, 1952.0), (2176.0, 1960.0), (2184.0, 2000.0), (2200.0, 2016.0), (2208, 2032)]"
"(2085.0, 1568.0)","[(2085, 1568), (2072.0, 1696.0), (2072.0, 1888.0), (2088.0, 1904.0), (2104.0, 1920.0), (2120.0, 1936.0), (2136.0, 1952.0), (2176.0, 1960.0), (2184.0, 2000.0), (2200.0, 2016.0), (2208, 2032)]"
"(2402.0, 1349.0)","[(2402, 1349), (2392.0, 1408.0), (2376.0, 1440.0), (2352.0, 1448.0), (2320.0, 1464.0), (2272.0, 1480.0), (2256.0, 1496.0), (2224.0, 1512.0), (2208.0, 1528.0), (2208, 2032)]"
"(1973.0, 1753.0)","[(1973, 1753), (1976.0, 2048.0), (1992.0, 2064.0), (2008.0, 2080.0), (2024.0, 2096.0), (2040.0, 2112.0), (2048, 2128)]"
"(1889.0, 1495.0)","[(1889, 1495), (1896.0, 1968.0), (1912.0, 1984.0), (1928.0, 2000.0), (1944.0, 2016.0), (1960.0, 2032.0), (1976.0, 2048.0), (1992.0, 2064.0), (2008.0, 2080.0), (2024.0, 2096.0), (2040.0, 2112.0), (2048, 2128)]"
"(2043.0, 1845.0)","[(2043, 1845), (2040.0, 2112.0), (2048, 2128)]"
"(2106.0, 1582.0)","[(2106, 1582), (2088.0, 1664.0), (2072.0, 1696.0), (2072.0, 1888.0), (2088.0, 1904.0), (2104.0, 1920.0), (2120.0, 1936.0), (2136.0, 1952.0), (2176.0, 1960.0), (2184.0, 2000.0), (2200.0, 2016.0), (2208, 2032)]"
"(1967.0, 1382.0)","[(1967, 1382), (1960.0, 2032.0), (1976.0, 2048.0), (1992.0, 2064.0), (2008.0, 2080.0), (2024.0, 2096.0), (2040.0, 2112.0), (2048, 2128)]"
"(2085.0, 1440.0)","[(2085, 1440), (2072.0, 1696.0), (2072.0, 1888.0), (2088.0, 1904.0), (2104.0, 1920.0), (2120.0, 1936.0), (2136.0, 1952.0), (2176.0, 1960.0), (2184.0, 2000.0), (2200.0, 2016.0), (2208, 2032)]"
"(2353.0, 1300.0)","[(2353, 1300), (2344.0, 1456.0), (2320.0, 1464.0), (2272.0, 1480.0), (2256.0, 1496.0), (2224.0, 1512.0), (2208.0, 1528.0), (2208, 2032)]"
"(2383.0, 1251.0)","[(2383, 1251), (2360.0, 1440.0), (2344.0, 1456.0), (2320.0, 1464.0), (2272.0, 1480.0), (2256.0, 1496.0), (2224.0, 1512.0), (2208.0, 1528.0), (2208, 2032)]"
"(2380.0, 1419.0)","[(2380, 1419), (2360.0, 1440.0), (2344.0, 1456.0), (2320.0, 1464.0), (2272.0, 1480.0), (2256.0, 1496.0), (2224.0, 1512.0), (2208.0, 1528.0), (2208, 2032)]"
"(2427.0, 1273.0)","[(2427, 1273), (2408.0, 1392.0), (2392.0, 1408.0), (2376.0, 1440.0), (2352.0, 1448.0), (2320.0, 1464.0), (2272.0, 1480.0), (2256.0, 1496.0), (2224.0, 1512.0), (2208.0, 1528.0), (2208, 2032)]"
"(1981.0, 1081.0)","[(1981, 1081), (1200.0, 1064.0), (1184.0, 1048.0), (1168.0, 1032.0), (1152.0, 1016.0), (1136.0, 1000.0), (1120.0, 984.0), (1104.0, 968.0), (1088.0, 952.0), (1072.0, 936.0), (1056.0, 920.0), (1040.0, 904.0), (1024.0, 888.0), (1008.0, 872.0), (992.0, 856.0), (976.0, 840.0), (976, 832)]"
"(2397.0, 1331.0)","[(2397, 1331), (2376.0, 1440.0), (2352.0, 1448.0), (2320.0, 1464.0), (2272.0, 1480.0), (2256.0, 1496.0), (2224.0, 1512.0), (2208.0, 1528.0), (2208, 2032)]"
"(2524.0, 1201.0)","[(2524, 1201), (2504.0, 1232.0), (2488.0, 1264.0), (2472.0, 1280.0), (2456.0, 1312.0), (2440.0, 1344.0), (2424.0, 1360.0), (2408.0, 1392.0), (2392.0, 1408.0), (2376.0, 1440.0), (2352.0, 1448.0), (2320.0, 1464.0), (2272.0, 1480.0), (2256.0, 1496.0), (2224.0, 1512.0), (2208.0, 1528.0), (2208, 2032)]"
"(2055.0, 1181.0)","[(2055, 1181), (1856.0, 1160.0), (1280.0, 1144.0), (1264.0, 1128.0), (1248.0, 1112.0), (1232.0, 1096.0), (1216.0, 1080.0), (1200.0, 1064.0), (1184.0, 1048.0), (1168.0, 1032.0), (1152.0, 1016.0), (1136.0, 1000.0), (1120.0, 984.0), (1104.0, 968.0), (1088.0, 952.0), (1072.0, 936.0), (1056.0, 920.0), (1040.0, 904.0), (1024.0, 888.0), (1008.0, 872.0), (992.0, 856.0), (976.0, 840.0), (976, 832)]"
"(2208.0, 1065.0)","[(2208, 1065), (1184.0, 1048.0), (1168.0, 1032.0), (1152.0, 1016.0), (1136.0, 1000.0), (1120.0, 984.0), (1104.0, 968.0), (1088.0, 952.0), (1072.0, 936.0), (1056.0, 920.0), (1040.0, 904.0), (1024.0, 888.0), (1008.0, 872.0), (992.0, 856.0), (976.0, 840.0), (976, 832)]"
"(1876.0, 1640.0)","[(1876, 1640), (1880.0, 1952.0), (1896.0, 1968.0), (1912.0, 1984.0), (1928.0, 2000.0), (1944.0, 2016.0), (1960.0, 2032.0), (1976.0, 2048.0), (1992.0, 2064.0), (2008.0, 2080.0), (2024.0, 2096.0), (2040.0, 2112.0), (2048, 2128)]"
"(2085.0, 1019.0)","[(2085, 1019), (1968.0, 1016.0), (1920.0, 1032.0), (1168.0, 1032.0), (1152.0, 1016.0), (1136.0, 1000.0), (1120.0, 984.0), (1104.0, 968.0), (1088.0, 952.0), (1072.0, 936.0), (1056.0, 920.0), (1040.0, 904.0), (1024.0, 888.0), (1008.0, 872.0), (992.0, 856.0), (976.0, 840.0), (976, 832)]"
"(1941.0, 1153.0)","[(1941, 1153), (1280.0, 1144.0), (1264.0, 1128.0), (1248.0, 1112.0), (1232.0, 1096.0), (1216.0, 1080.0), (1200.0, 1064.0), (1184.0, 1048.0), (1168.0, 1032.0), (1152.0, 1016.0), (1136.0, 1000.0), (1120.0, 984.0), (1104.0, 968.0), (1088.0, 952.0), (1072.0, 936.0), (1056.0, 920.0), (1040.0, 904.0), (1024.0, 888.0), (1008.0, 872.0), (992.0, 856.0), (976.0, 840.0), (976, 832)]"
"(1888.0, 1620.0)","[(1888, 1620), (1896.0, 1968.0), (1912.0, 1984.0), (1928.0, 2000.0), (1944.0, 2016.0), (1960.0, 2032.0), (1976.0, 2048.0), (1992.0, 2064.0), (2008.0, 2080.0), (2024.0, 2096.0), (2040.0, 2112.0), (2048, 2128)]"
"(1147.0, 1356.0)","[(1147, 1356), (1128.0, 1744.0), (1104.0, 1752.0), (1096.0, 1808.0), (1088, 1824)]"
"(1088.0, 1407.0)","[(1088, 1407), (1096.0, 1648.0), (1096.0, 1808.0), (1088, 1824)]"
"(1197.0, 1406.0)","[(1197, 1406), (1176.0, 1728.0), (1160.0, 1744.0), (1104.0, 1752.0), (1096.0, 1808.0), (1088, 1824)]"
"(1124.0, 1540.0)","[(1124, 1540), (1112.0, 1744.0), (1096.0, 1808.0), (1088, 1824)]"
"(1072.0, 1521.0)","[(1072, 1521), (1080.0, 1536.0), (1096.0, 1648.0), (1096.0, 1808.0), (1088, 1824)]"
"(915.0, 1405.0)","[(915, 1405), (920.0, 1408.0), (936.0, 1424.0), (1008.0, 1432.0), (1024.0, 1448.0), (1040.0, 1464.0), (1048.0, 1488.0), (1064.0, 1520.0), (1080.0, 1536.0), (1096.0, 1648.0), (1096.0, 1808.0), (1088, 1824)]"
"(758.0, 1422.0)","[(758, 1422), (720.0, 1416.0), (608.0, 1416.0), (592.0, 1400.0), (576.0, 1384.0), (560.0, 1368.0), (544.0, 1352.0), (528.0, 1336.0), (512.0, 1320.0), (496.0, 1304.0), (480.0, 1288.0), (480, 1280)]"
"(881.0, 1418.0)","[(881, 1418), (928.0, 1416.0), (1008.0, 1432.0), (1024.0, 1448.0), (1040.0, 1464.0), (1048.0, 1488.0), (1064.0, 1520.0), (1080.0, 1536.0), (1096.0, 1648.0), (1096.0, 1808.0), (1088, 1824)]"
"(711.0, 1156.0)","[(711, 1156), (608.0, 1160.0), (592.0, 1176.0), (576.0, 1192.0), (560.0, 1208.0), (544.0, 1224.0), (536.0, 1248.0), (496.0, 1256.0), (480.0, 1272.0), (480, 1280)]"
"(760.0, 1126.0)","[(760, 1126), (656.0, 1128.0), (648.0, 1152.0), (608.0, 1160.0), (592.0, 1176.0), (576.0, 1192.0), (560.0, 1208.0), (544.0, 1224.0), (536.0, 1248.0), (496.0, 1256.0), (480.0, 1272.0), (480, 1280)]"
"(1170.0, 1199.0)","[(1170, 1199), (1160.0, 1024.0), (1144.0, 1008.0), (1128.0, 992.0), (1112.0, 976.0), (1096.0, 960.0), (1080.0, 944.0), (1064.0, 928.0), (1048.0, 912.0), (1032.0, 896.0), (1016.0, 880.0), (1000.0, 864.0), (984.0, 848.0), (976, 832)]"
"(985.0, 1301.0)","[(985, 1301), (984.0, 1424.0), (1008.0, 1432.0), (1024.0, 1448.0), (1040.0, 1464.0), (1048.0, 1488.0), (1064.0, 1520.0), (1080.0, 1536.0), (1096.0, 1648.0), (1096.0, 1808.0), (1088, 1824)]"
"(1216.0, 1284.0)","[(1216, 1284), (1208.0, 1072.0), (1192.0, 1056.0), (1176.0, 1040.0), (1160.0, 1024.0), (1144.0, 1008.0), (1128.0, 992.0), (1112.0, 976.0), (1096.0, 960.0), (1080.0, 944.0), (1064.0, 928.0), (1048.0, 912.0), (1032.0, 896.0), (1016.0, 880.0), (1000.0, 864.0), (984.0, 848.0), (976, 832)]"
"(1106.0, 1271.0)","[(1106, 1271), (1096.0, 960.0), (1080.0, 944.0), (1064.0, 928.0), (1048.0, 912.0), (1032.0, 896.0), (1016.0, 880.0), (1000.0, 864.0), (984.0, 848.0), (976, 832)]"
"(1111.0, 1225.0)","[(1111, 1225), (1096.0, 960.0), (1080.0, 944.0), (1064.0, 928.0), (1048.0, 912.0), (1032.0, 896.0), (1016.0, 880.0), (1000.0, 864.0), (984.0, 848.0), (976, 832)]"
"(2043.0, 896.0)","[(2043, 896), (2016.0, 904.0), (2008.0, 960.0), (1992.0, 992.0), (1976.0, 1008.0), (1960.0, 1024.0), (1920.0, 1032.0), (1168.0, 1032.0), (1152.0, 1016.0), (1136.0, 1000.0), (1120.0, 984.0), (1104.0, 968.0), (1088.0, 952.0), (1072.0, 936.0), (1056.0, 920.0), (1040.0, 904.0), (1024.0, 888.0), (1008.0, 872.0), (992.0, 856.0), (976.0, 840.0), (976, 832)]"
"(2068.0, 870.0)","[(2068, 870), (2016.0, 872.0), (2008.0, 960.0), (1992.0, 992.0), (1976.0, 1008.0), (1960.0, 1024.0), (1920.0, 1032.0), (1168.0, 1032.0), (1152.0, 1016.0), (1136.0, 1000.0), (1120.0, 984.0), (1104.0, 968.0), (1088.0, 952.0), (1072.0, 936.0), (1056.0, 920.0), (1040.0, 904.0), (1024.0, 888.0), (1008.0, 872.0), (992.0, 856.0), (976.0, 840.0), (976, 832)]"
"(2130.0, 861.0)","[(2130, 861), (2016.0, 856.0), (2008.0, 960.0), (1992.0, 992.0), (1976.0, 1008.0), (1960.0, 1024.0), (1920.0, 1032.0), (1168.0, 1032.0), (1152.0, 1016.0), (1136.0, 1000.0), (1120.0, 984.0), (1104.0, 968.0), (1088.0, 952.0), (1072.0, 936.0), (1056.0, 920.0), (1040.0, 904.0), (1024.0, 888.0), (1008.0, 872.0), (992.0, 856.0), (976.0, 840.0), (976, 832)]"
"(541.0, 833.0)","[(541, 833), (976, 832)]"
"(452.0, 826.0)","[(452, 826), (440.0, 400.0), (424.0, 384.0), (416, 368)]"
"(468.0, 844.0)","[(468, 844), (472.0, 1264.0), (480, 1280)]"
"(548.0, 829.0)","[(548, 829), (976.0, 824.0), (976, 832)]"
"(2205.0, 713.0)","[(2205, 713), (2160.0, 712.0), (2112.0, 728.0), (2064.0, 744.0), (2016.0, 760.0), (2000.0, 776.0), (2008.0, 864.0), (2008.0, 960.0), (1992.0, 992.0), (1976.0, 1008.0), (1960.0, 1024.0), (1920.0, 1032.0), (1168.0, 1032.0), (1152.0, 1016.0), (1136.0, 1000.0), (1120.0, 984.0), (1104.0, 968.0), (1088.0, 952.0), (1072.0, 936.0), (1056.0, 920.0), (1040.0, 904.0), (1024.0, 888.0), (1008.0, 872.0), (992.0, 856.0), (976.0, 840.0), (976, 832)]"
"(2276.0, 691.0)","[(2276, 691), (2208.0, 696.0), (2160.0, 712.0), (2112.0, 728.0), (2064.0, 744.0), (2016.0, 760.0), (2000.0, 776.0), (2008.0, 864.0), (2008.0, 960.0), (1992.0, 992.0), (1976.0, 1008.0), (1960.0, 1024.0), (1920.0, 1032.0), (1168.0, 1032.0), (1152.0, 1016.0), (1136.0, 1000.0), (1120.0, 984.0), (1104.0, 968.0), (1088.0, 952.0), (1072.0, 936.0), (1056.0, 920.0), (1040.0, 904.0), (1024.0, 888.0), (1008.0, 872.0), (992.0, 856.0), (976.0, 840.0), (976, 832)]"
"(798.0, 519.0)","[(798, 519), (720.0, 504.0), (704.0, 488.0), (688.0, 472.0), (688, 464)]"
"(872.0, 540.0)","[(872, 540), (736.0, 520.0), (720.0, 504.0), (704.0, 488.0), (688.0, 472.0), (688, 464)]"
"(832.0, 527.0)","[(832, 527), (720.0, 504.0), (704.0, 488.0), (688.0, 472.0), (688, 464)]"
