og_coord,closest_coord,dist,avg_dist
"(2745.084, 3113.526)","(2790.873, 3121.636)",46.502,0.0
"(1004.464, 6146.112)","(1003.633, 6192.633)",46.528,0.0
"(1486.155, 3996.216)","(1530.411, 4011.316)",46.761,0.0
"(682.472, 5796.016)","(713.703, 5831.782)",47.482,0.0
"(1572.586, 4855.839)","(1529.01, 4876.553)",48.249,0.0
"(686.875, 6412.362)","(709.072, 6369.514)",48.256,0.0
"(709.072, 6369.514)","(686.875, 6412.362)",48.256,0.0
"(3138.208, 2315.833)","(3088.94, 2310.373)",49.57,0.0
"(1948.686, 2901.486)","(1909.5, 2932.0)",49.665,0.0
"(1642.0, 3179.0)","(1591.97, 3180.97)",50.069,0.0
"(2940.078, 3054.766)","(2920.074, 3100.968)",50.347,0.0
"(3020.158, 2207.632)","(3067.5, 2189.5)",50.696,0.0
"(2134.303, 2885.776)","(2084.0, 2898.5)",51.887,0.0
"(3113.655, 1898.836)","(3069.061, 1925.909)",52.169,0.0
"(1597.712, 3303.288)","(1622.727, 3256.17)",53.347,0.0
"(740.963, 6129.573)","(794.946, 6134.761)",54.232,0.0
"(794.946, 6134.761)","(740.963, 6129.573)",54.232,0.0
"(1581.582, 3991.194)","(1530.411, 4011.316)",54.985,0.0
"(2849.242, 3152.716)","(2807.741, 3116.224)",55.263,0.0
"(6159.0, 990.0)","(6161.642, 933.321)",56.741,0.0
"(2823.288, 2402.288)","(2768.0, 2385.5)",57.781,0.0
"(5301.389, 607.611)","(5342.682, 566.379)",58.354,0.0
"(5342.682, 566.379)","(5301.389, 607.611)",58.354,0.0
"(2700.235, 3076.029)","(2745.084, 3113.526)",58.459,0.0
"(3465.768, 1613.261)","(3451.974, 1556.105)",58.797,0.0
"(3451.974, 1556.105)","(3465.768, 1613.261)",58.797,0.0
"(1478.324, 4805.574)","(1419.396, 4807.877)",58.973,0.0
"(3114.2, 1838.575)","(3113.655, 1898.836)",60.263,0.0
"(4048.545, 1496.436)","(4052.234, 1434.953)",61.594,0.0
"(2033.274, 3024.679)","(2070.793, 2973.172)",63.723,0.0
"(701.8, 6058.171)","(750.714, 6014.672)",65.458,0.0
"(3094.0, 2656.0)","(3056.148, 2600.398)",67.263,0.0
"(1040.542, 5191.797)","(1051.667, 5262.547)",71.619,0.0
"(1051.667, 5262.547)","(1040.542, 5191.797)",71.619,0.0
"(3018.361, 2521.446)","(3056.148, 2600.398)",87.529,0.0
"(3000.3, 1748.775)","(2915.717, 1719.37)",89.549,0.0
"(4530.643, 1450.393)","(4478.815, 1372.519)",93.544,0.0
"(2923.382, 2415.706)","(2823.288, 2402.288)",100.989,0.0
"(4866.678, 810.492)","(4968.985, 812.318)",102.323,0.0
"(6035.156, 995.938)","(6106.429, 920.673)",103.656,0.0
"(2761.825, 2900.439)","(2726.065, 3004.913)",110.425,0.0
"(782.608, 5130.753)","(863.697, 5208.056)",112.032,0.0
"(393.0, 6383.5)","(471.631, 6466.049)",114.005,0.0
"(3373.35, 2121.225)","(3336.113, 1984.648)",141.562,0.0
"(1597.071, 3444.909)","(1597.712, 3303.288)",141.622,0.0
"(1075.986, 4504.859)","(1022.789, 4638.303)",143.657,0.0
"(1022.789, 4638.303)","(1075.986, 4504.859)",143.657,0.0
"(1732.5, 3061.5)","(1642.0, 3179.0)",148.312,0.0
"(3121.588, 1586.882)","(2973.228, 1568.684)",149.472,0.0
"(3849.337, 1609.277)","(3944.295, 1493.066)",150.073,0.0
"(3541.4, 1749.575)","(3465.768, 1613.261)",155.89,0.0
"(3155.0, 2803.0)","(3094.0, 2656.0)",159.154,0.0
"(4316.478, 1663.711)","(4156.5, 1601.5)",171.648,0.0
"(1035.242, 3972.319)","(1209.297, 3952.27)",175.206,0.0
"(3792.0, 2103.0)","(3763.063, 1915.302)",189.915,0.0
"(1898.026, 3458.442)","(2077.0, 3541.0)",197.098,0.0
"(5344.524, 838.063)","(5301.389, 607.611)",234.454,0.0
"(2632.844, 1961.558)","(2915.717, 1719.37)",372.387,0.0
"(4465.0, 289.0)","(4866.678, 810.492)",658.255,0.0
