og_coord,closest_coord,dist,avg_dist
"(1776.0, 3096.0)","(1878.0, 3087.0)",102.396,0.0
"(1878.0, 3087.0)","(1776.0, 3096.0)",102.396,0.0
"(2980.0, 3084.0)","(2897.0, 3023.0)",103.005,0.0
"(3792.0, 1663.0)","(3698.0, 1614.0)",106.005,0.0
"(3491.0, 1672.0)","(3470.0, 1776.0)",106.099,0.0
"(1085.0, 5441.0)","(978.0, 5440.0)",107.005,0.0
"(4897.0, 1204.0)","(4888.0, 1097.0)",107.378,0.0
"(782.0, 5161.0)","(717.0, 5075.0)",107.801,0.0
"(717.0, 5075.0)","(782.0, 5161.0)",107.801,0.0
"(3392.0, 1907.0)","(3495.0, 1940.0)",108.157,0.0
"(5328.0, 801.0)","(5332.0, 692.0)",109.073,0.0
"(4622.0, 916.0)","(4729.0, 890.0)",110.114,0.0
"(3711.0, 1738.0)","(3792.0, 1663.0)",110.39,0.0
"(873.0, 5304.0)","(973.0, 5351.0)",110.494,0.0
"(3304.0, 2532.0)","(3310.0, 2643.0)",111.162,0.0
"(5746.0, 1069.0)","(5810.0, 978.0)",111.252,0.0
"(2895.0, 1774.0)","(2946.0, 1873.0)",111.364,0.0
"(920.0, 6361.0)","(993.0, 6276.0)",112.045,0.0
"(3911.0, 1255.0)","(3916.0, 1367.0)",112.112,0.0
"(3916.0, 1367.0)","(3911.0, 1255.0)",112.112,0.0
"(5716.0, 823.0)","(5605.0, 842.0)",112.614,0.0
"(1603.0, 3820.0)","(1582.0, 3931.0)",112.969,0.0
"(5093.0, 755.0)","(5181.0, 827.0)",113.701,0.0
"(620.0, 5738.0)","(731.0, 5764.0)",114.004,0.0
"(2495.0, 2011.0)","(2423.0, 1922.0)",114.477,0.0
"(2621.0, 3277.0)","(2523.0, 3217.0)",114.909,0.0
"(5720.0, 616.0)","(5606.0, 635.0)",115.572,0.0
"(2017.0, 3049.0)","(2125.0, 3093.0)",116.619,0.0
"(5497.0, 1197.0)","(5610.0, 1168.0)",116.662,0.0
"(622.0, 5878.0)","(717.0, 5810.0)",116.829,0.0
"(993.0, 4299.0)","(1104.0, 4262.0)",117.004,0.0
"(4032.0, 1383.0)","(3916.0, 1367.0)",117.098,0.0
"(2317.0, 3216.0)","(2199.0, 3227.0)",118.512,0.0
"(766.0, 6110.0)","(650.0, 6078.0)",120.333,0.0
"(650.0, 6078.0)","(766.0, 6110.0)",120.333,0.0
"(1327.0, 4557.0)","(1324.0, 4679.0)",122.037,0.0
"(1324.0, 4679.0)","(1327.0, 4557.0)",122.037,0.0
"(3477.0, 2245.0)","(3356.0, 2267.0)",122.984,0.0
"(1739.0, 2869.0)","(1851.0, 2921.0)",123.483,0.0
"(4892.0, 820.0)","(4820.0, 921.0)",124.036,0.0
"(2143.0, 3341.0)","(2036.0, 3404.0)",124.169,0.0
"(3096.0, 2462.0)","(3117.0, 2585.0)",124.78,0.0
"(626.0, 6201.0)","(650.0, 6078.0)",125.32,0.0
"(1390.0, 4806.0)","(1517.0, 4817.0)",127.475,0.0
"(6083.0, 1003.0)","(5975.0, 935.0)",127.624,0.0
"(720.0, 5964.0)","(622.0, 5878.0)",130.384,0.0
"(1624.0, 4650.0)","(1574.0, 4523.0)",136.488,0.0
"(1104.0, 4405.0)","(1238.0, 4368.0)",139.014,0.0
"(3373.0, 2129.0)","(3356.0, 2267.0)",139.043,0.0
"(4861.0, 440.0)","(4793.0, 562.0)",139.671,0.0
"(2432.0, 2474.0)","(2512.0, 2595.0)",145.055,0.0
"(1919.0, 3279.0)","(1912.0, 3424.0)",145.169,0.0
"(1825.0, 3642.0)","(1802.0, 3786.0)",145.825,0.0
"(1982.0, 3942.0)","(1894.0, 4059.0)",146.4,0.0
"(1252.0, 5201.0)","(1160.0, 5079.0)",152.801,0.0
"(3450.0, 2468.0)","(3304.0, 2532.0)",159.411,0.0
"(3100.0, 1210.0)","(3262.0, 1247.0)",166.172,0.0
"(2148.0, 3828.0)","(1982.0, 3942.0)",201.375,0.0
"(2219.0, 3537.0)","(2143.0, 3341.0)",210.219,0.0
